-0.949265, -0.0750196
1.4726, 0.0493833
-0.325378, -0.0078967
0.0551187, 0.44991
0.793687, 0.687482
-0.0488196, -0.770316
-0.843843, 0.894401
0.683075, -0.299377
0.335534, 0.739976
-0.147295, -1.08733
-1.00179, 1.25386
1.82269, -0.53217
0.506089, 1.08134
0.9709, 0.237427
0.589247, 1.87422
1.0863, -0.556324
-0.846207, 0.0802888
1.08882, 0.658991
-0.710038, -0.224342
0.563472, -0.666504
-0.887741, 0.732178
1.3068, -0.483558
-0.0639694, 1.41641
-0.197865, 0.277983
0.889635, 0.446772
1.57846, -0.702739
0.710632, 1.86129
1.7155, 0.511856
-0.782932, 1.43977
0.828192, -0.172536
0.216541, 0.414755
1.70764, 0.441572
0.023003, 1.73724
1.90095, -0.436215
-0.374852, 0.205364
1.12865, 0.201818
1.09078, 0.493518
1.85266, -0.0926808
0.291928, 0.773951
0.564488, 0.0654182
0.545613, 1.76531
0.953073, 0.518315
0.364048, 0.505886
0.894351, 0.875133
0.388505, 0.19154
1.42424, 0.659624
-0.295948, 0.807958
1.27586, 0.705617
0.272735, 0.833042
0.0672594, -1.17311
0.437488, 0.947265
0.192696, 0.177594
-0.378809, 1.32968
1.22286, -0.58357
-0.859259, 1.61878
0.678463, -1.04523
1.22524, -0.267859
0.893063, 0.828434
-0.549839, -0.0705866
1.38094, 0.545294
-0.0780618, 0.618032
1.91488, -0.961702
0.990181, 0.906637
1.52228, -0.720027
0.206283, 0.766206
0.47727, 0.622735
1.10145, 1.46605
1.32988, -0.660665
-0.353536, 1.95092
0.639293, 0.69754
0.638202, 1.25517
0.0587184, -0.778882
0.570164, 0.440686
1.13871, -1.16581
1.06343, 1.66004
1.48245, -1.1409
-0.212383, 1.50959
1.12024, 1.04091
-0.306806, -0.436174
0.534893, 0.107296
1.15151, 0.875723
-0.133231, 0.0162957
-0.617564, 0.911826
0.823723, -0.522185
0.440294, 0.389188
1.21479, 0.074117
-0.78808, 1.44564
0.87964, -1.00448
0.756352, 0.671755
1.53356, -0.163673
-0.280585, 0.507127
0.925953, -1.0634
-0.220051, -0.00856571
1.44957, -0.57357
1.00092, 0.699194
0.701794, -0.713
-0.317006, -0.188049
0.493582, -0.66449
0.913895, 1.4522
1.97963, -0.939875
0.402716, 0.0354198
0.207708, -0.0419324
0.310691, 0.115922
-0.0521919, 0.460967
-0.0870537, 0.392486
1.96099, -0.188336
0.262884, -0.129651
0.35172, 0.198987
0.458119, 0.220169
0.595502, -0.355298
-0.0590305, -0.228694
1.409, 0.0644653
-1.08076, 0.716721
0.700909, -0.0137266
-0.427545, -0.330843
1.36436, -0.550669
-0.404956, 0.62769
1.58343, 0.233515
0.696426, 1.4646
1.19481, 0.82664
-0.0519121, 1.40342
0.957894, 0.316335
0.560911, 1.54496
0.753779, -0.114206
-0.33041, 0.956857
1.9013, -0.67748
-0.772775, 1.71578
1.20951, -1.09637
-0.403193, 0.44614
0.0478515, 0.0799533
0.652129, 1.37586
0.264006, 0.948358
0.796775, 0.419
1.21832, 0.52907
0.462312, 0.129707
1.6962, -0.999854
-0.614471, 0.917314
0.0844948, 0.429033
-0.416157, 0.164341
0.884634, 0.856757
-0.0411479, 0.542802
0.702753, 0.705724
-0.0880677, 1.39916
1.81089, -0.900059
0.25516, 0.606764
0.690545, 0.865395
0.43225, 0.533492
1.19761, -0.440428
1.05461, 0.329225
0.158865, -0.872858
1.25258, 0.60065
0.922606, -1.25197
-0.00931289, 0.0201907
0.883147, -0.189783
0.464315, -0.212687
1.72076, 0.159379
1.27813, 1.15504
0.505112, 0.440155
0.370558, -0.259558
0.372648, -0.136292
0.153982, 1.18242
1.81026, -0.077038
-0.244927, -0.0879332
0.664696, 0.142103
0.916502, 0.914217
0.3581, 0.137833
-0.446553, 1.15005
1.36512, -1.20731
-0.528347, -0.0104342
1.0098, -0.111748
0.742245, 0.675137
1.96768, 0.45546
0.596033, 0.317807
0.420612, -1.06868
0.609535, 0.942088
0.514099, -1.26466
1.23292, 1.01336
1.45974, 0.261728
0.522839, 0.875479
1.94205, -0.879221
-0.354503, -0.505766
1.9087, -0.926474
0.560547, 1.50868
0.304901, 0.474952
0.775096, -0.153356
0.920816, -0.559676
0.705838, 0.0397408
1.21692, 0.0879044
1.30018, 0.33773
0.160437, -0.952346
1.17952, 1.32188
0.542791, 0.25299
1.28132, 1.60523
0.173111, 0.134928
-0.305714, 1.3753
0.83325, 0.665633
0.724462, 1.01313
0.639696, -0.089712
0.841533, 0.286826
1.72683, 0.880765
0.69508, 0.225431
0.106434, 0.49762
-0.139673, 0.467398
0.609549, 0.64773
-0.188823, 1.20556
0.586185, -0.641218
-0.233076, 0.736947
1.75741, -0.501499
0.880548, 1.50822
1.04931, -0.388739
0.867746, 0.282545
0.359849, -0.716635
0.849009, -0.0747538
0.693352, 0.305102
0.495435, -0.417205
0.668033, -0.890281
0.411656, 0.323326
1.33629, -0.0703263
1.44113, 1.22572
0.612347, 0.386871
0.312498, -0.0965032
1.13418, -1.09353
0.0667376, 0.506782
1.60878, 0.906694
0.91617, -0.238252
1.41703, 0.542577
-0.759004, 0.335482
0.513782, 0.499366
0.312742, 0.0341764
1.55556, -1.14469
0.817119, 0.469108
0.288915, -0.0624583
0.639665, 0.141813
0.0609439, -0.248473
-0.155361, 1.32877
1.92039, 0.225839
1.49818, -0.12127
0.38633, -0.684604
0.249465, 1.26905
2.32572, 0.415072
-0.631769, -0.0978928
0.883681, -1.09465
0.471149, 1.39285
0.0260466, 0.459294
-0.586905, 0.22307
0.923454, 0.68273
0.665601, 0.0407109
1.09837, 0.0814772
1.26131, 1.43867
-0.0166508, -1.00781
-0.254045, 0.192744
0.299777, -0.455789
0.0119987, 0.786319
1.91951, -0.238177
-0.180507, 0.295042
1.59195, -0.251862
-0.494686, 0.909771
2.22522, 0.073308
0.257952, 1.03531
1.75218, 0.684748
0.189303, 0.711572
1.3136, 0.604309
0.951524, -0.189613
0.106179, 0.61791
-0.256947, 0.296561
2.01648, -0.358633
-0.625572, 0.264069
1.61589, -0.186673
0.258059, 0.899162
1.62108, -1.19822
-0.526567, 0.543074
0.447365, -1.35614
0.786165, -0.0855208
0.436666, -0.801787
0.440917, 0.396746
